id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id,platform_count,domain_count,tactic_count,name_length,description_length,type_code
malware--99854cc8-f202-4e03-aa0a-4f8a4af93229,Shark,malware,S1019,enterprise,Windows,enterprise-attack,,1,17,18,0.010250569476082,0.0005694760820045,0.0096810933940774,0.0,0.0005694760820045,0,1,1,0,5,0,4
malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0,Bazar,malware,S0534,enterprise,Windows,enterprise-attack,,3,51,54,0.030751708428246,0.0017084282460136,0.0290432801822323,0.0,0.0017084282460136,0,1,1,0,5,0,4
malware--9a097d18-d15f-4635-a4f1-189df7efdc40,PULSECHECK,malware,S1108,enterprise,Network Devices | Linux,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,3,2,1,0,10,0,4
malware--9abdda30-08e0-4ab1-9cf0-d447654c6de9,Kobalos,malware,S0641,enterprise,Linux,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,3,1,1,0,7,0,4
malware--9af05de0-bc09-4511-a350-5eb8b06185c1,BadPatch,malware,S0337,enterprise,Windows,enterprise-attack,,0,12,12,0.0068337129840546,0.0,0.0068337129840546,0.0,0.0,0,1,1,0,8,0,4
malware--9b19d6b4-cfcb-492f-8ca8-8449e7331573,MESSAGETAP,malware,S0443,enterprise,Linux,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--9b325b06-35a1-457d-be46-a4ecc0b7ff0c,RATANKBA,malware,S0241,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,1,1,0,8,0,4
malware--9c10cede-c0bb-4c5c-91c0-8baec30abaf6,SUGARDUMP,malware,S1042,enterprise,Windows,enterprise-attack,,1,13,14,0.0079726651480637,0.0005694760820045,0.0074031890660592,0.0,0.0005694760820045,0,1,1,0,9,0,4
malware--9c629607-03e4-4952-b481-2d54221d2783,XLoader,malware,S1207,enterprise,Windows,enterprise-attack,,0,28,28,0.0159453302961275,0.0,0.0159453302961275,0.0,0.0,0,1,1,0,7,0,4
malware--9ca488bd-9587-48ef-b923-1743523e63b2,SOUNDBITE,malware,S0157,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,1,1,0,9,0,4
malware--9dbdadb6-fdbf-490f-a35f-38762d06a0d2,BADCALL,malware,S0245,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,1,1,0,7,0,4
malware--9e2bba94-950b-4fcf-8070-cb3f816c5f4e,hcdLoader,malware,S0071,enterprise,Windows,enterprise-attack,,1,2,3,0.0017084282460136,0.0005694760820045,0.0011389521640091,0.0,0.0005694760820045,0,1,1,0,9,0,4
malware--9e9b9415-a7df-406b-b14d-92bfe6809fbe,Nidiran,malware,S0118,enterprise,Windows,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,2,1,1,0,7,0,4
malware--9ea525fa-b0a9-4dde-84f2-bcea0137b3c1,MoonWind,malware,S0149,enterprise,Windows,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,0,1,1,0,8,0,4
malware--9fd4e24b-3b12-4c7c-925f-226e2e3c3758,CorKLOG,malware,S1235,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,1,1,0,7,0,4
malware--a020a61c-423f-4195-8c46-ba1d21abba37,Ryuk,malware,S0446,enterprise,Windows,enterprise-attack | ics-attack,,2,22,24,0.0136674259681093,0.0011389521640091,0.0125284738041002,0.0,0.0011389521640091,0,1,2,0,4,0,4
malware--a04d9a4c-bb52-40bf-98ec-e350c2d6a862,Cryptoistic,malware,S0498,enterprise,macOS,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,1,1,0,11,0,4
malware--a0ab8a96-40c9-4483-8a54-3fafa6d6007a,HermeticWiper,malware,S0697,enterprise,Windows,enterprise-attack,,0,26,26,0.0148063781321184,0.0,0.0148063781321184,0.0,0.0,0,1,1,0,13,0,4
malware--a0ebedca-d558-4e48-8ff7-4bf76208d90c,ABK,malware,S0469,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,1,1,0,3,0,4
malware--a19c1197-9414-46e3-986f-0f609ff4a46b,Pysa,malware,S0583,enterprise,Windows,enterprise-attack,,0,16,16,0.0091116173120728,0.0,0.0091116173120728,0.0,0.0,1,1,1,0,4,0,4
malware--a19c49aa-36fe-4c05-b817-23e1c7a7d085,Wiper,malware,S0041,enterprise,,enterprise-attack,,0,1,1,0.0005694760820045,0.0,0.0005694760820045,0.0,0.0,1,0,1,0,5,0,4
malware--a2282af0-f9dd-4373-9b92-eaf9e11e0c71,Final1stspy,malware,S0355,enterprise,Windows,enterprise-attack,,1,6,7,0.0039863325740318,0.0005694760820045,0.0034168564920273,0.0,0.0005694760820045,0,1,1,0,11,0,4
malware--a36eedea-9523-4abb-96e8-205f171ee763,MgBot,malware,S1146,enterprise,Windows,enterprise-attack,,1,17,18,0.010250569476082,0.0005694760820045,0.0096810933940774,0.0,0.0005694760820045,1,1,1,0,5,0,4
malware--a394448a-4576-41b8-81cc-9b61abad94ab,ccf32,malware,S1043,enterprise,Windows,enterprise-attack,,1,12,13,0.0074031890660592,0.0005694760820045,0.0068337129840546,0.0,0.0005694760820045,0,1,1,0,5,0,4
malware--a43e55c9-0b7c-42c0-81de-b7a42d724db9,Kapeka,malware,S1190,enterprise,Windows,enterprise-attack,,1,14,15,0.0085421412300683,0.0005694760820045,0.0079726651480637,0.0,0.0005694760820045,0,1,1,0,6,0,4
malware--a4578560-42cf-4075-9fa2-056f0058c881,LockBit 2.0,malware,S1199,enterprise,Windows,enterprise-attack,,0,26,26,0.0148063781321184,0.0,0.0148063781321184,0.0,0.0,0,1,1,0,11,0,4
malware--a49725db-4a55-44cd-aefa-78b35d2d8641,OilCheck,malware,S1171,enterprise,Windows,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,4,1,1,0,8,0,4
malware--a4f57468-fbd5-49e4-8476-52088220b92d,Zebrocy,malware,S0251,enterprise,Windows,enterprise-attack,,1,31,32,0.0182232346241457,0.0005694760820045,0.0176537585421412,0.0,0.0005694760820045,0,1,1,0,7,0,4
malware--a545456a-f9a7-47ad-9ea6-8b017def38d1,Pandora,malware,S0664,enterprise,Windows,enterprise-attack,,2,13,15,0.0085421412300683,0.0011389521640091,0.0074031890660592,0.0,0.0011389521640091,3,1,1,0,7,0,4
malware--a5528622-3a8a-4633-86ce-8cdaf8423858,FinFisher,malware,S0182,enterprise,Windows | Android,enterprise-attack | mobile-attack,,1,22,23,0.0130979498861047,0.0005694760820045,0.0125284738041002,0.0,0.0005694760820045,0,2,2,0,9,0,4
malware--a5575606-9b85-4e3d-9cd2-40ef30e3672d,SpeakUp,malware,S0374,enterprise,Linux | macOS,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,3,2,1,0,7,0,4
malware--a5789a26-2b7b-4b2d-a25f-31182468d4bb,LunarMail,malware,S1142,enterprise,Windows,enterprise-attack,,1,17,18,0.010250569476082,0.0005694760820045,0.0096810933940774,0.0,0.0005694760820045,2,1,1,0,9,0,4
malware--a5818d36-e9b0-46da-842d-b727a5e36ea6,WARPWIRE,malware,S1116,enterprise,Network Devices,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,2,1,1,0,8,0,4
malware--a5e91d50-24fa-44ec-9894-39a88f658cea,CrossRAT,malware,S0235,enterprise,Linux | Windows | macOS,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,5,3,1,0,8,0,4
malware--a60657fa-e2e7-4f8f-8128-a882534ae8c5,OwaAuth,malware,S0072,enterprise,Windows,enterprise-attack,,0,8,8,0.0045558086560364,0.0,0.0045558086560364,0.0,0.0,0,1,1,0,7,0,4
malware--a705b085-1eae-455e-8f4d-842483d814eb,Cadelspy,malware,S0454,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,1,1,0,8,0,4
malware--a7881f21-e978-4fe4-af56-92c9416a2616,Cobalt Strike,malware,S0154,enterprise,Windows | Linux | macOS,enterprise-attack,,35,72,107,0.0609339407744874,0.0199316628701594,0.041002277904328,0.0008314323756616,0.0199316628701594,1,3,1,0,13,0,4
malware--a87c8100-8735-440e-8ee4-27aabb643592,SampleCheck5000,malware,S1168,enterprise,Windows,enterprise-attack,,2,10,12,0.0068337129840546,0.0011389521640091,0.0056947608200455,0.0,0.0011389521640091,0,1,1,0,15,0,4
malware--a8839c95-029f-44cf-8f3d-a3cf2039e927,SUNBURST,malware,S0559,enterprise,Windows,enterprise-attack,,2,36,38,0.0216400911161731,0.0011389521640091,0.020501138952164,0.0,0.0011389521640091,0,1,1,0,8,0,4
malware--a8a778f5-0035-4870-bb25-53dc05029586,EvilBunny,malware,S0396,enterprise,Windows,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,0,1,1,0,9,0,4
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,Wingbird,malware,S0176,enterprise,Windows,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,8.551875863948758e-05,0.0005694760820045,2,1,1,0,8,0,4
malware--aa1462a1-d065-416c-b354-bedd04998c7f,Cobian RAT,malware,S0338,enterprise,Windows,enterprise-attack,,0,8,8,0.0045558086560364,0.0,0.0045558086560364,0.0,0.0,0,1,1,0,10,0,4
malware--aad11e34-02ca-4220-91cd-2ed420af4db3,HotCroissant,malware,S0431,enterprise,Windows,enterprise-attack,,1,20,21,0.0119589977220956,0.0005694760820045,0.0113895216400911,0.0,0.0005694760820045,0,1,1,0,12,0,4
malware--aae22730-e571-4d17-b037-65f2a3e26213,ServHelper,malware,S0382,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--aaf3fa65-8b27-4e68-91de-2b7738fe4c82,JCry,malware,S0389,enterprise,,enterprise-attack,,0,7,7,0.0039863325740318,0.0,0.0039863325740318,0.0,0.0,2,0,1,0,4,0,4
malware--ab3580c8-8435-4117-aace-3d9fbe46aa56,Unknown Logger,malware,S0130,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,1,1,0,14,0,4
malware--ac61f1f9-7bb1-465e-9b8a-c2ce8e88baf5,REvil,malware,S0496,enterprise,Windows,enterprise-attack | ics-attack,,2,35,37,0.0210706150341685,0.0011389521640091,0.0199316628701594,0.0,0.0011389521640091,0,1,2,0,5,0,4
malware--ad4f146f-e3ec-444a-ba71-24bffd7f0f8e,RIPTIDE,malware,S0003,enterprise,Windows,enterprise-attack,,1,2,3,0.0017084282460136,0.0005694760820045,0.0011389521640091,0.0,0.0005694760820045,2,1,1,0,7,0,4
malware--ade37ada-14af-4b44-b36c-210eec255d53,Valak,malware,S0476,enterprise,Windows,enterprise-attack,,1,34,35,0.0199316628701594,0.0005694760820045,0.0193621867881548,0.0,0.0005694760820045,0,1,1,0,5,0,4
malware--ae91fb8f-5031-4f57-9839-e3be3ed503f0,Samurai,malware,S1099,enterprise,Windows,enterprise-attack,,1,19,20,0.0113895216400911,0.0005694760820045,0.0108200455580865,0.0,0.0005694760820045,0,1,1,0,7,0,4
malware--ae9d818d-95d0-41da-b045-9cabea1ca164,PinchDuke,malware,S0048,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,2,1,1,0,9,0,4
malware--aea6d6b8-d832-4c90-a1bb-f52c6684db6c,Milan,malware,S1015,enterprise,Windows,enterprise-attack,,1,20,21,0.0119589977220956,0.0005694760820045,0.0113895216400911,0.0,0.0005694760820045,0,1,1,0,5,0,4
malware--af2ad3b7-ab6a-4807-91fd-51bcaff9acbb,USBStealer,malware,S0136,enterprise,Windows,enterprise-attack,,1,14,15,0.0085421412300683,0.0005694760820045,0.0079726651480637,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29,OSX_OCEANLOTUS.D,malware,S0352,enterprise,macOS,enterprise-attack,,1,28,29,0.0165148063781321,0.0005694760820045,0.0159453302961275,0.0,0.0005694760820045,0,1,1,0,16,0,4
malware--b0381480-d5ba-4dd8-a39e-fb8f1afea3a0,OilBooster,malware,S1172,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--b0f13390-cec7-4814-b37c-ccec01887faa,CCBkdr,malware,S0222,enterprise,Windows,enterprise-attack,,0,2,2,0.0011389521640091,0.0,0.0011389521640091,0.0,0.0,1,1,1,0,6,0,4
malware--b136d088-a829-432c-ac26-5529c26d4c7e,OnionDuke,malware,S0052,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,3,1,1,0,9,0,4
malware--b143dfa4-e944-43ff-8429-bfffc308c517,Taidoor,malware,S0011,enterprise,Windows,enterprise-attack,,0,20,20,0.0113895216400911,0.0,0.0113895216400911,0.0,0.0,0,1,1,0,7,0,4
malware--b1de6916-7a22-4460-8d26-6b5483ffaa2a,SHIPSHAPE,malware,S0028,enterprise,,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,0,0,1,0,9,0,4
malware--b2203c59-4089-4ee4-bfe1-28fa25f0dbfe,Cherry Picker,malware,S0107,enterprise,Windows,enterprise-attack,,0,3,3,0.0017084282460136,0.0,0.0017084282460136,0.0,0.0,3,1,1,0,13,0,4
malware--b2b0b946-be0a-4a7f-9c32-a2e5211d1cd9,SUPERNOVA,malware,S0578,enterprise,Windows,enterprise-attack,,0,5,5,0.0028473804100227,0.0,0.0028473804100227,0.0,0.0,0,1,1,0,9,0,4
malware--b2c5d3ca-b43a-4888-ad8d-e2d43497bf85,P2P ZeuS,malware,S0016,enterprise,Windows,enterprise-attack,,0,1,1,0.0005694760820045,0.0,0.0005694760820045,0.0,0.0,0,1,1,0,8,0,4
malware--b2d134a1-7bd5-4293-94d4-8fc978cb1cd7,Kivars,malware,S0437,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,1,1,0,6,0,4
malware--b30d999d-64e0-4e35-9856-884e4b83d611,CaddyWiper,malware,S0693,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--b350b47f-88fe-4921-8538-6d9c59bac84e,Cyclops Blink,malware,S0687,enterprise,Network Devices,enterprise-attack,,1,21,22,0.0125284738041002,0.0005694760820045,0.0119589977220956,0.0,0.0005694760820045,0,1,1,0,13,0,4
malware--b42378e0-f147-496f-992a-26a49705395b,PoisonIvy,malware,S0012,enterprise,Windows,enterprise-attack,,15,15,30,0.0170842824601366,0.0085421412300683,0.0085421412300683,0.0,0.0085421412300683,2,1,1,0,9,0,4
malware--b45747dc-87ca-4597-a245-7e16a61bc491,Seasalt,malware,S0345,enterprise,Windows,enterprise-attack,,1,10,11,0.0062642369020501,0.0005694760820045,0.0056947608200455,0.0,0.0005694760820045,0,1,1,0,7,0,4
malware--b4783be3-35d9-4a56-ac8d-1f3e1c9d9a84,NativeZone,malware,S0637,enterprise,Windows,enterprise-attack,,1,6,7,0.0039863325740318,0.0005694760820045,0.0034168564920273,0.0,0.0005694760820045,2,1,1,0,10,0,4
malware--b4d80f8b-d2b9-4448-8844-4bef777ed676,NanoCore,malware,S0336,enterprise,Windows,enterprise-attack,,4,13,17,0.0096810933940774,0.0022779043280182,0.0074031890660592,0.0,0.0022779043280182,0,1,1,0,8,0,4
malware--b51797f7-57da-4210-b8ac-b8632ee75d70,TajMahal,malware,S0467,enterprise,Windows,enterprise-attack,,0,24,24,0.0136674259681093,0.0,0.0136674259681093,0.0,0.0,0,1,1,0,8,0,4
malware--b57f419e-8b12-49d3-886b-145383725dcd,PLEAD,malware,S0435,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,1,1,0,5,0,4
malware--b5a8fb8b-4ff1-43e5-a1ad-75ae565f5175,Raccoon Stealer,malware,S1148,enterprise,Windows,enterprise-attack,,1,24,25,0.0142369020501138,0.0005694760820045,0.0136674259681093,0.0,0.0005694760820045,0,1,1,0,15,0,4
malware--b5dc19b7-588d-403b-848d-c868bd61ffa1,IPsec Helper,malware,S1132,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,1,1,0,12,0,4
malware--b6b3dfc7-9a81-43ff-ac04-698bad48973a,Daserf,malware,S0187,enterprise,Windows,enterprise-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,0.0,0.0005694760820045,0,1,1,0,6,0,4
malware--b7010785-699f-412f-ba49-524da6033c76,GoldFinder,malware,S0597,enterprise,Windows,enterprise-attack,,2,3,5,0.0028473804100227,0.0011389521640091,0.0017084282460136,0.0,0.0011389521640091,1,1,1,0,10,0,4
malware--b7e9880a-7a7c-4162-bddb-e28e8ef2bf1f,Carbon,malware,S0335,enterprise,Windows,enterprise-attack,,1,18,19,0.0108200455580865,0.0005694760820045,0.010250569476082,0.0,0.0005694760820045,0,1,1,0,6,0,4
malware--b865dded-0553-4962-a44b-6fe7863effed,LoJax,malware,S0397,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,3,1,1,0,5,0,4
malware--b879758f-bbc4-4cab-b5ba-177ac9b009b4,Cardinal RAT,malware,S0348,enterprise,Windows,enterprise-attack,,0,22,22,0.0125284738041002,0.0,0.0125284738041002,0.0,0.0,0,1,1,0,12,0,4
malware--b8d48deb-450c-44f6-a934-ac8765aa89cb,DanBot,malware,S1014,enterprise,Windows,enterprise-attack,,1,14,15,0.0085421412300683,0.0005694760820045,0.0079726651480637,0.0,0.0005694760820045,0,1,1,0,6,0,4
malware--b8eb28e4-48a6-40ae-951a-328714f75eda,BISCUIT,malware,S0017,enterprise,Windows,enterprise-attack,,1,10,11,0.0062642369020501,0.0005694760820045,0.0056947608200455,0.0,0.0005694760820045,0,1,1,0,7,0,4
malware--b8fdef82-d2cf-4948-8949-6466357b1be1,Calisto,malware,S0274,enterprise,macOS,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,3,1,1,0,7,0,4
malware--b921a2fa-09fe-46b8-bd3c-8118781bf1f8,Solar,malware,S1166,enterprise,Windows,enterprise-attack,,2,8,10,0.0056947608200455,0.0011389521640091,0.0045558086560364,0.0,0.0011389521640091,0,1,1,0,5,0,4
malware--b96680d1-5eb3-4f07-b95c-00ab904ac236,Pisloader,malware,S0124,enterprise,Windows,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,0.0,0.0005694760820045,0,1,1,0,9,0,4
malware--b9704a7d-feef-4af9-8898-5280f1686326,GoldenSpy,malware,S0493,enterprise,Windows,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,0,1,1,0,9,0,4
malware--b9799466-9dd7-4098-b2d6-f999ce50b9a8,Gold Dragon,malware,S0249,enterprise,Windows,enterprise-attack,,1,14,15,0.0085421412300683,0.0005694760820045,0.0079726651480637,2.2805002303863353e-06,0.0005694760820045,0,1,1,0,11,0,4
malware--b9eec47e-98f4-4b3c-b574-3fa8a87ebe05,RGDoor,malware,S0258,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,1,1,0,6,0,4
malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,Ramsay,malware,S0458,enterprise,Windows,enterprise-attack,,0,39,39,0.0222095671981776,0.0,0.0222095671981776,0.0,0.0,0,1,1,0,6,0,4
malware--bae6edd1-eb36-4581-ba7e-6cbfe0e24eac,Neo-reGeorg,malware,S1189,enterprise,Network Devices | Windows | macOS | Linux,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,1,4,1,0,11,0,4
malware--bb3c1098-d654-4620-bf40-694386d28921,FakeM,malware,S0076,enterprise,Windows,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,0,1,1,0,5,0,4
malware--bbcd7a02-ef24-4171-ac94-a93540173b94,Carberp,malware,S0484,enterprise,Windows,enterprise-attack,,0,25,25,0.0142369020501138,0.0,0.0142369020501138,0.0,0.0,0,1,1,0,7,0,4
malware--bcaae558-9697-47a2-9ec7-c75000ddf58c,FRAMESTING,malware,S1120,enterprise,Network Devices,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,3,1,1,0,10,0,4
malware--bd0536d7-b081-43ae-a773-cfb057c5b988,HARDRAIN,malware,S0246,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,1,1,0,8,0,4
malware--bd2ebee8-7c38-408a-871d-221012104222,NKAbuse,malware,S1107,enterprise,Linux | macOS | Windows,enterprise-attack,,0,8,8,0.0045558086560364,0.0,0.0045558086560364,0.0,0.0,3,3,1,0,7,0,4
malware--bd7a9e13-69fa-4243-a5e5-04326a63f9f2,Pillowmint,malware,S0517,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--bdad6f3b-de88-42fa-9295-d29b5271808e,TrailBlazer,malware,S0682,enterprise,Windows,enterprise-attack,,2,5,7,0.0039863325740318,0.0011389521640091,0.0028473804100227,0.0,0.0011389521640091,1,1,1,0,11,0,4
malware--bdb27a1d-1844-42f1-a0c0-826027ae0326,Revenge RAT,malware,S0379,enterprise,Windows,enterprise-attack,,2,18,20,0.0113895216400911,0.0011389521640091,0.010250569476082,0.0,0.0011389521640091,0,1,1,0,11,0,4
malware--bdee9574-7479-4073-a7dc-e86d8acd073a,MacMa,malware,S1016,enterprise,macOS,enterprise-attack,,1,27,28,0.0159453302961275,0.0005694760820045,0.015375854214123,0.0,0.0005694760820045,0,1,1,0,5,0,4
malware--be25c1c0-1590-4219-a3d5-6f31799d1d1b,FunnyDream,malware,S1044,enterprise,Windows,enterprise-attack,,1,37,38,0.0216400911161731,0.0005694760820045,0.0210706150341685,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--be471c69-12d5-4bcc-9dad-3d42c3dbca4b,ROADSWEEP,malware,S1150,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,1,1,0,9,0,4
malware--bf48e7f8-752c-4ce8-bf8f-748edacd8fa6,SUNSPOT,malware,S0562,enterprise,Windows,enterprise-attack,,2,12,14,0.0079726651480637,0.0011389521640091,0.0068337129840546,0.0,0.0011389521640091,0,1,1,0,7,0,4
malware--bfcb4a75-b6f0-489b-b506-836bfba3d70e,MOPSLED,malware,S1221,enterprise,Linux,enterprise-attack,,2,6,8,0.0045558086560364,0.0011389521640091,0.0034168564920273,0.0,0.0011389521640091,0,1,1,0,7,0,4
malware--bfd2738c-8b43-43c3-bc9f-d523c8e88bf4,More_eggs,malware,S0284,enterprise,Windows,enterprise-attack,,3,15,18,0.010250569476082,0.0017084282460136,0.0085421412300683,0.0,0.0017084282460136,0,1,1,0,9,0,4
malware--c009560a-f097-45a3-8f9f-78ec1440a783,SysUpdate,malware,S0663,enterprise,Windows | Linux,enterprise-attack,,1,31,32,0.0182232346241457,0.0005694760820045,0.0176537585421412,0.0,0.0005694760820045,0,2,1,0,9,0,4
malware--c0c45d38-fe57-4cd4-b2b2-9ecd0ddd4ca9,TinyZBot,malware,S0004,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,1,1,0,8,0,4
malware--c113230f-f044-423b-af63-9b63c802f5ae,OutSteel,malware,S1017,enterprise,Windows,enterprise-attack,,1,17,18,0.010250569476082,0.0005694760820045,0.0096810933940774,0.0,0.0005694760820045,0,1,1,0,8,0,4
malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,BackConfig,malware,S0475,enterprise,Windows,enterprise-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--c19d19ae-dd58-4584-8469-966bbeaa80e3,PowGoop,malware,S1046,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,2,1,1,0,7,0,4
malware--c2417bab-3189-4d4d-9d60-96de2cdaf0ab,Kwampirs,malware,S0236,enterprise,Windows,enterprise-attack,,1,22,23,0.0130979498861047,0.0005694760820045,0.0125284738041002,0.0,0.0005694760820045,1,1,1,0,8,0,4
malware--c251e4a5-9a2e-4166-8e42-442af75c3b9a,Nerex,malware,S0210,enterprise,Windows,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,2,1,1,0,5,0,4
malware--c26f1c05-b861-4970-94dc-2f7f921a3074,BoomBox,malware,S0635,enterprise,Windows,enterprise-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,0.0,0.0005694760820045,0,1,1,0,7,0,4
malware--c46eb8e6-bf29-4696-8008-3ddb0b4ca470,DEADEYE,malware,S1052,enterprise,Windows,enterprise-attack,,1,12,13,0.0074031890660592,0.0005694760820045,0.0068337129840546,4.085896246108851e-05,0.0005694760820045,0,1,1,0,7,0,4
malware--c4de7d83-e875-4c88-8b5d-06c41e5b7e79,PUNCHTRACK,malware,S0197,enterprise,Windows,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,0,1,1,0,10,0,4
malware--c541efb4-e7b1-4ad6-9da8-b4e113f5dd42,Proton,malware,S0279,enterprise,macOS,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,3,1,1,0,6,0,4
malware--c5e9cb46-aced-466c-85ea-7db5572ad9ec,Trojan.Mebromi,malware,S0001,enterprise,Windows,enterprise-attack,,0,1,1,0.0005694760820045,0.0,0.0005694760820045,0.0,0.0,1,1,1,0,14,0,4
malware--c5ec3344-e156-4b41-accb-274362e5dae8,Mango,malware,S1169,enterprise,Windows,enterprise-attack,,2,13,15,0.0085421412300683,0.0011389521640091,0.0074031890660592,0.0,0.0011389521640091,0,1,1,0,5,0,4
