id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id,cluster_id,is_anomaly,pca_x,pca_y
malware--4189a679-72ed-4a89-a57c-7f689712ecf8,SHUTTERSPEED,malware,S0217,enterprise,,enterprise-attack,,1,3,4,0.0018315018315018,0.0004578754578754,0.0013736263736263,0.0,0.0004578754578754,0,1,0,-1.2176805519058365,0.0401620255675518
malware--425771c5-48b4-4ecd-9f95-74ed3fc9da59,SombRAT,malware,S0615,enterprise,Windows,enterprise-attack,,1,24,25,0.0114468864468864,0.0004578754578754,0.0109890109890109,0.0,0.0004578754578754,0,1,0,-0.912393660093354,1.70620271531128
malware--42bf4ce8-415f-40e3-98b3-e3811875b406,ODAgent,malware,S1170,enterprise,Windows,enterprise-attack,,1,9,10,0.0045787545787545,0.0004578754578754,0.0041208791208791,0.0,0.0004578754578754,0,1,0,-1.0833172529215889,0.5343676500997819
malware--42fdf9db-6005-4bb3-96f6-496b94ce519d,BlackByte 2.0 Ransomware,malware,S1181,enterprise,Windows,enterprise-attack,,1,11,12,0.0054945054945054,0.0004578754578754,0.00503663003663,0.0,0.0004578754578754,0,1,0,-0.777796874086333,0.1881109427587364
malware--43155329-3edf-47a6-9a14-7dac899b01e4,FlawedGrace,malware,S0383,enterprise,Windows,enterprise-attack,,1,1,2,0.0009157509157509,0.0004578754578754,0.0004578754578754,0.0,0.0004578754578754,1,1,0,-1.1183505661177906,-0.2199998400698692
malware--43213480-78f7-4fb3-976f-d48f5f6a4c2a,FLASHFLOOD,malware,S0036,enterprise,Windows,enterprise-attack,,1,6,7,0.0032051282051282,0.0004578754578754,0.0027472527472527,0.0,0.0004578754578754,0,1,0,-1.0676083421122644,0.2113239224629087
malware--432555de-63bf-4f2a-a3fa-f720a4561078,FlawedAmmyy,malware,S0381,enterprise,Windows,enterprise-attack,,2,22,24,0.0109890109890109,0.0009157509157509,0.01007326007326,4.388719733756054e-05,0.0009157509157509,0,1,0,-0.7181197031311123,1.6035180844004486
malware--4327aff5-f194-440c-b499-4d9730cc1eab,Snip3,malware,S1086,enterprise,Windows,enterprise-attack,,1,20,21,0.0096153846153846,0.0004578754578754,0.0091575091575091,0.0,0.0004578754578754,0,1,0,-0.9912357044308616,1.4528311743179303
malware--434ba392-ebdc-488b-b1ef-518deea65774,FYAnti,malware,S0628,enterprise,Windows,enterprise-attack,,1,4,5,0.0022893772893772,0.0004578754578754,0.0018315018315018,0.0,0.0004578754578754,0,1,0,-1.15692299365599,0.1733148665608047
malware--44c75271-0e4d-496f-ae0a-a6d883a42a65,Rifdoor,malware,S0433,enterprise,Windows,enterprise-attack,,1,9,10,0.0045787545787545,0.0004578754578754,0.0041208791208791,2.749769698922241e-05,0.0004578754578754,0,1,0,-1.026389432914092,0.6276618588384775
malware--44e2a842-415b-47f4-8549-83fbdb8a5674,SUGARUSH,malware,S1049,enterprise,Windows,enterprise-attack,,1,6,7,0.0032051282051282,0.0004578754578754,0.0027472527472527,0.0,0.0004578754578754,0,1,0,-1.100870761695577,0.2704417321926238
malware--452da2d9-706c-4185-ad6f-f5edaf4b9f48,LoFiSe,malware,S1101,enterprise,Windows,enterprise-attack,,1,6,7,0.0032051282051282,0.0004578754578754,0.0027472527472527,0.0,0.0004578754578754,0,1,0,-1.13413318127889,0.3295595419223388
malware--454fe82d-6fd2-4ac6-91ab-28a33fe01369,HOPLIGHT,malware,S0376,enterprise,Windows,enterprise-attack,,2,21,23,0.0105311355311355,0.0009157509157509,0.0096153846153846,0.0,0.0009157509157509,0,1,0,-0.8702668466589756,1.465171942446389
malware--457a5e8d-d964-4130-bde3-c07bb41a093e,Cuckoo Stealer,malware,S1153,enterprise,macOS,enterprise-attack,,0,26,26,0.0119047619047619,0.0,0.0119047619047619,0.0,0.0,0,1,0,-0.8328657013830254,1.6326399115765564
malware--45c759ac-b490-48bb-80d4-c8eee3431027,GuLoader,malware,S0561,enterprise,Windows,enterprise-attack,,0,12,12,0.0054945054945054,0.0,0.0054945054945054,0.0,0.0,0,1,0,-1.092181646772649,0.7162806132349587
malware--463f68f1-5cde-4dc2-a831-68b73488f8f4,MobileOrder,malware,S0079,enterprise,,enterprise-attack,,1,7,8,0.0036630036630036,0.0004578754578754,0.0032051282051282,0.0,0.0004578754578754,0,1,0,-1.1887321369432988,0.3822102811554805
malware--46cbafbc-8907-42d3-9002-5327c26f8927,WastedLocker,malware,S0612,enterprise,Windows,enterprise-attack,,1,20,21,0.0096153846153846,0.0004578754578754,0.0091575091575091,0.0,0.0004578754578754,0,1,0,-0.8748172358892672,1.245918840263928
malware--47124daf-44be-4530-9c63-038bc64318dd,RegDuke,malware,S0511,enterprise,Windows,enterprise-attack,,2,9,11,0.00503663003663,0.0009157509157509,0.0041208791208791,0.0,0.0009157509157509,4,1,0,-1.0652325421309712,0.5126501180857025
malware--471d0e9f-2c8a-4e4b-8f3b-f85d2407806e,ProLock,malware,S0654,enterprise,Windows,enterprise-attack,,0,7,7,0.0032051282051282,0.0,0.0032051282051282,0.0,0.0,1,1,0,-1.176186290361487,0.3440746604319043
malware--47ab6350-054f-4754-ba4d-e52a4e8751e2,Moneybird,malware,S1137,enterprise,Windows,enterprise-attack,,1,2,3,0.0013736263736263,0.0004578754578754,0.0009157509157509,0.0,0.0004578754578754,0,1,0,-1.1298191766581185,-0.0716065233953
malware--47afe41c-4c08-485e-b062-c3bd209a1cce,InvisiMole,malware,S0260,enterprise,Windows,enterprise-attack,,0,73,73,0.0334249084249084,0.0,0.0334249084249084,0.0,0.0,0,4,0,-0.3638299496878532,5.422625402032024
malware--47e4b55a-7803-4bf5-822c-906a1ecbdd6e,CLAIMLOADER,malware,S1236,enterprise,Windows,enterprise-attack,,1,11,12,0.0054945054945054,0.0004578754578754,0.00503663003663,0.0,0.0004578754578754,0,1,0,-0.994002601377866,0.5723767060018841
malware--4800d0f9-00aa-47cd-a4d2-92198585b8fd,P.A.S. Webshell,malware,S0598,enterprise,Linux | Windows,enterprise-attack,,2,15,17,0.0077838827838827,0.0009157509157509,0.0068681318681318,0.0,0.0009157509157509,1,1,0,-0.6834668072918754,0.6560494871670347
malware--4816d361-f82b-4a18-aa05-b215e7cf9200,QUIETEXIT,malware,S1084,enterprise,Network Devices,enterprise-attack,,1,5,6,0.0027472527472527,0.0004578754578754,0.0022893772893772,0.0,0.0004578754578754,1,1,0,-1.1060333609469082,0.1516073203829103
malware--48523614-309e-43bf-a2b8-705c2b45d7b2,Naid,malware,S0205,enterprise,Windows,enterprise-attack,,1,4,5,0.0022893772893772,0.0004578754578754,0.0018315018315018,0.0,0.0004578754578754,0,1,0,-1.1901854132393026,0.2324326762905197
malware--48d96fa0-d027-45aa-a8c3-5d09f65d596d,Apostle,malware,S1133,enterprise,Windows,enterprise-attack,,1,10,11,0.00503663003663,0.0004578754578754,0.0045787545787545,0.0,0.0004578754578754,0,1,0,-1.0719223467330383,0.6124899877805458
malware--495b6cdb-7b5a-4fbc-8d33-e7ef68806d08,Volgmer,malware,S0180,enterprise,Windows,enterprise-attack,,1,19,20,0.0091575091575091,0.0004578754578754,0.0086996336996337,0.0,0.0004578754578754,0,1,0,-0.9693681910360996,1.3155910269074516
malware--49abab73-3c5c-476e-afd5-69b5c732d845,WINERACK,malware,S0219,enterprise,,enterprise-attack,,1,7,8,0.0036630036630036,0.0004578754578754,0.0032051282051282,0.0,0.0004578754578754,0,1,0,-1.238625766318268,0.4708869957500531
malware--49fee0b0-390e-4bde-97f8-97ed46bd19b7,WhisperGate,malware,S0689,enterprise,Windows,enterprise-attack,,1,28,29,0.0132783882783882,0.0004578754578754,0.0128205128205128,0.0,0.0004578754578754,0,1,0,-0.8002891961725345,1.900456446574921
malware--4a98e44a-bd52-461e-af1e-a4457de87a36,FruitFly,malware,S0277,enterprise,macOS,enterprise-attack,,0,7,7,0.0032051282051282,0.0,0.0032051282051282,0.0,0.0,0,1,0,-1.1491561777153925,0.3256689248311323
malware--4ab44516-ad75-4e43-a280-705dc0420e2f,ZeroT,malware,S0230,enterprise,Windows,enterprise-attack,,1,13,14,0.0064102564102564,0.0004578754578754,0.0059523809523809,0.0,0.0004578754578754,0,1,0,-1.071000047750704,0.9059748105525632
malware--4b072c90-bc7a-432b-940e-016fc1c01761,Keydnap,malware,S0276,enterprise,macOS,enterprise-attack,,0,9,9,0.0041208791208791,0.0,0.0041208791208791,0.0,0.0,3,1,0,-1.1741942836932655,0.4780129972652656
malware--4b1b3a36-bbd6-462c-9c03-7fd4fb5e0dfa,AcidPour,malware,S1167,enterprise,Linux,enterprise-attack,,1,7,8,0.0036630036630036,0.0004578754578754,0.0032051282051282,0.0,0.0004578754578754,0,1,0,-1.08947585550703,0.3485640698733922
malware--4b346d12-7f91-48d2-8f06-b26ffa0d825b,RDAT,malware,S0495,enterprise,Windows,enterprise-attack,,1,20,21,0.0096153846153846,0.0004578754578754,0.0091575091575091,0.0,0.0004578754578754,0,1,0,-1.007866914222518,1.482390079182788
malware--4b62ab58-c23b-4704-9c15-edd568cd59f8,Hacking Team UEFI Rootkit,malware,S0047,enterprise,,enterprise-attack,,0,2,2,0.0009157509157509,0.0,0.0009157509157509,0.0,0.0,3,1,0,-1.1037467615745309,-0.4785807281908757
malware--4b68b5ea-2e1b-4225-845b-8632f702b9a0,Skidmap,malware,S0468,enterprise,Linux,enterprise-attack,,0,16,16,0.0073260073260073,0.0,0.0073260073260073,0.0,0.0,0,1,0,-1.0632332318101092,1.0583288688228891
malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,Okrum,malware,S0439,enterprise,Windows,enterprise-attack,,1,34,35,0.016025641025641,0.0004578754578754,0.0155677655677655,0.0,0.0004578754578754,0,1,0,-0.8317070177911776,2.546543901848665
malware--4b72b6a7-72be-45d9-af02-fdcf0fc6d358,TRANSLATEXT,malware,S1201,enterprise,Windows,enterprise-attack,,1,15,16,0.0073260073260073,0.0004578754578754,0.0068681318681318,0.0,0.0004578754578754,4,1,0,-0.9900185880414208,0.8402533796686086
malware--4c59cce8-cb48-4141-b9f1-f646edfaadb0,Regin,malware,S0019,enterprise,Windows,enterprise-attack,,0,11,11,0.00503663003663,0.0,0.00503663003663,0.0,0.0,3,1,0,-1.1846668908994809,0.6933754823565129
malware--4c6d62c2-89f5-4159-8fab-0190b1f9d328,Bonadan,malware,S0486,enterprise,Linux,enterprise-attack,,0,9,9,0.0041208791208791,0.0,0.0041208791208791,0.0,0.0,0,1,0,-1.1429975751299517,0.5114725050575221
malware--4c8ad4ed-3bbb-4088-bf14-f4caf2bf62a0,Line Dancer,malware,S1186,enterprise,Network Devices,enterprise-attack,,1,9,10,0.0045787545787545,0.0004578754578754,0.0041208791208791,0.0,0.0004578754578754,3,1,0,-1.0479891223182778,0.3826725228480954
malware--4d56e6e9-1a6d-46e3-896c-dfdf3cc96e62,SamSam,malware,S0370,enterprise,Windows,enterprise-attack,,0,5,5,0.0022893772893772,0.0,0.0022893772893772,0.0,0.0,0,1,0,-1.2052084096758042,0.2285420591993066
malware--4d7bf2ac-f953-4907-b114-be44dc174d67,Neoichor,malware,S0691,enterprise,Windows,enterprise-attack,,1,11,12,0.0054945054945054,0.0004578754578754,0.00503663003663,0.0,0.0004578754578754,0,1,0,-1.043896230752835,0.6610534205964567
