id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id,cluster_id,is_anomaly,pca_x,pca_y
course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,Network Intrusion Prevention,course-of-action,M1031,enterprise,,enterprise-attack,,0,59,59,0.0335990888382687,0.0,0.0335990888382687,0.0,0.0,1,4,0,-0.3214451814328402,3.169462771741957
course-of-action--15437c6d-b998-4a36-be41-4ace3d54d266,Vulnerability Scanning,course-of-action,M1016,enterprise,,enterprise-attack,,0,5,5,0.0028473804100227,0.0,0.0028473804100227,0.0,0.0,1,0,0,-0.8393547100284927,-0.542971430404466
course-of-action--1dcaeb21-9348-42ea-950a-f842aaf1ae1f,Limit Access to Resource Over Network,course-of-action,M1035,enterprise,,enterprise-attack,,0,19,19,0.0108200455580865,0.0,0.0108200455580865,0.0,0.0,1,0,0,-0.4365078271719812,0.0307684581558175
course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,Remote Data Storage,course-of-action,M1029,enterprise,,enterprise-attack,,0,11,11,0.0062642369020501,0.0,0.0062642369020501,0.0,0.0,3,0,0,-0.8841316216020654,-0.1418832015554317
course-of-action--20f6a9df-37c4-4e20-9e47-025983b1b39d,Filter Network Traffic,course-of-action,M1037,enterprise,,enterprise-attack,,0,49,49,0.0279043280182232,0.0,0.0279043280182232,0.0,0.0,1,4,0,-0.5150176414348124,2.6233360666158196
course-of-action--21da4fd4-27ad-4e9c-b93d-0b9b14d02c96,Restrict Web-Based Content,course-of-action,M1021,enterprise,,enterprise-attack,,0,31,31,0.0176537585421412,0.0,0.0176537585421412,0.0,0.0,1,0,0,-0.5677946610996513,1.2123693641279372
course-of-action--23843cff-f7b9-4659-a7b7-713ef347f547,Limit Software Installation,course-of-action,M1033,enterprise,,enterprise-attack,,0,17,17,0.0096810933940774,0.0,0.0096810933940774,0.0,0.0,1,0,0,-0.651016237644042,0.175993115285677
course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,Application Developer Guidance,course-of-action,M1013,enterprise,,enterprise-attack | mobile-attack,,0,17,17,0.0096810933940774,0.0,0.0096810933940774,0.0,0.0,1,4,0,-0.7938186069908653,1.0068535662586129
course-of-action--2995bc22-2851-4345-ad19-4e7e295be264,Limit Hardware Installation,course-of-action,M1034,enterprise,,enterprise-attack,,0,7,7,0.0039863325740318,0.0,0.0039863325740318,0.0,0.0,6,0,0,-0.7974165795814867,-0.8371854570536325
course-of-action--2a4f6c11-a4a7-4cb9-b0ef-6ae1bb3a718a,User Training,course-of-action,M1017,enterprise,,enterprise-attack,,0,59,59,0.0335990888382687,0.0,0.0335990888382687,0.0,0.0,1,4,0,-0.6210939061004535,3.6031843595063098
course-of-action--2c2ad92a-d710-41ab-a996-1db143bb4808,User Account Control,course-of-action,M1052,enterprise,,enterprise-attack,,0,7,7,0.0039863325740318,0.0,0.0039863325740318,0.0,0.0,2,0,0,-0.879102753651026,-0.3999314637443281
course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,Operating System Configuration,course-of-action,M1028,enterprise,,enterprise-attack,,0,39,39,0.0222095671981776,0.0,0.0222095671981776,0.0,0.0,1,4,0,-0.4289179584136796,1.672402546242946
course-of-action--3efe43d1-6f3f-4fcb-ab39-4a730971f70b,Data Backup,course-of-action,M1053,enterprise,,enterprise-attack,,0,10,10,0.0056947608200455,0.0,0.0056947608200455,0.0,0.0,0,0,0,-1.0077031486901085,0.1936113838268202
course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,Execution Prevention,course-of-action,M1038,enterprise,,enterprise-attack,,0,80,80,0.0455580865603644,0.0,0.0455580865603644,0.0,0.0,2,4,1,-0.3409980716660565,4.853260519948415
course-of-action--49c06d54-9002-491d-9147-8efb537fbd26,Credential Access Protection,course-of-action,M1043,enterprise,,enterprise-attack,,0,10,10,0.0056947608200455,0.0,0.0056947608200455,0.0,0.0,1,0,0,-0.6826387350939838,-0.3566523953942646
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,Code Signing,course-of-action,M1045,enterprise,,enterprise-attack,,0,22,22,0.0125284738041002,0.0,0.0125284738041002,0.0,0.0,1,0,0,-0.9138084772441916,0.9695223731659725
course-of-action--609191bf-7d06-40e4-b1f8-9e11eb3ff8a6,Environment Variable Permissions,course-of-action,M1039,enterprise,,enterprise-attack,,0,2,2,0.0011389521640091,0.0,0.0011389521640091,0.0,0.0,0,0,0,-0.6471653102633916,-0.9892911112287764
course-of-action--65401701-019d-44ff-b223-08d520bb0e7b,Data Loss Prevention,course-of-action,M1057,enterprise,,enterprise-attack,,0,12,12,0.0068337129840546,0.0,0.0068337129840546,0.0,0.0,1,0,0,-0.8277087942230587,0.0185888527930993
course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,Privileged Process Integrity,course-of-action,M1025,enterprise,,enterprise-attack,,0,7,7,0.0039863325740318,0.0,0.0039863325740318,0.0,0.0,1,0,0,-0.7047526261344621,-0.5725369974638314
course-of-action--787fb64d-c87b-4ee5-a341-0ef17ec4c15c,Do Not Mitigate,course-of-action,M1055,enterprise,,enterprise-attack,,0,3,3,0.0017084282460136,0.0,0.0017084282460136,0.0,0.0,0,0,0,-0.9793959012065276,-0.425778444405992
course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,Pre-compromise,course-of-action,M1056,enterprise,,enterprise-attack,,0,84,84,0.0478359908883826,0.0,0.0478359908883826,0.0,0.0,1,4,0,-0.4168348991186276,5.373307937568391
course-of-action--7bb5fae9-53ad-4424-866b-f0ea2a8b731d,SSL/TLS Inspection,course-of-action,M1020,enterprise,,enterprise-attack,,0,4,4,0.0022779043280182,0.0,0.0022779043280182,0.0,0.0,3,0,0,-0.955707282341022,-0.6166991672001263
course-of-action--7da0387c-ba92-4553-b291-b636ee42b2eb,Boot Integrity,course-of-action,M1046,enterprise,,enterprise-attack,,0,14,14,0.0079726651480637,0.0,0.0079726651480637,0.0,0.0,1,0,0,-0.9328256900631188,0.3360005559452162
course-of-action--80a0e940-f683-4fbd-ac00-e9f935f2f808,Out-of-Band Communications Channel,course-of-action,M1060,enterprise,,enterprise-attack,,0,7,7,0.0039863325740318,0.0,0.0039863325740318,0.0,0.0,1,0,0,-0.5848931362674167,-0.7460256325695725
course-of-action--86598de0-b347-4928-9eb0-0acbfc21908c,Network Segmentation,course-of-action,M1030,enterprise,,enterprise-attack,,0,37,37,0.0210706150341685,0.0,0.0210706150341685,0.0,0.0,1,0,0,-0.6434263688857405,1.8176272033728056
course-of-action--874c0166-e407-45c2-a1d9-e4e3a6570fd8,Threat Intelligence Program,course-of-action,M1019,enterprise,,enterprise-attack,,0,5,5,0.0028473804100227,0.0,0.0028473804100227,0.0,0.0,1,0,0,-0.739471801805955,-0.6875452929925836
course-of-action--90c218c3-fbf8-4830-98a7-e8cfb7eaa485,Password Policies,course-of-action,M1027,enterprise,,enterprise-attack,,0,47,47,0.0267653758542141,0.0,0.0267653758542141,0.0,0.0,1,4,0,-0.6296431436843356,2.623986861157561
course-of-action--90f39ee1-d5a3-4aaa-9f28-3b42815b0d46,Behavior Prevention on Endpoint,course-of-action,M1040,enterprise,,enterprise-attack,,0,51,51,0.0290432801822323,0.0,0.0290432801822323,0.0,0.0,2,4,0,-0.3350232869677625,2.448313535582099
course-of-action--93e7968a-9074-4eac-8ae9-9f5200ec3317,User Account Management,course-of-action,M1018,enterprise,,enterprise-attack,,0,120,120,0.0683371298405467,0.0,0.0683371298405467,0.0,0.0,1,4,1,0.028321028167679,7.703690209744561
course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,Restrict File and Directory Permissions,course-of-action,M1022,enterprise,,enterprise-attack,,0,61,61,0.0347380410022779,0.0,0.0347380410022779,0.0,0.0,0,4,1,-0.0724227149557676,3.054035988515965
course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,Privileged Account Management,course-of-action,M1026,enterprise,,enterprise-attack,,0,112,112,0.0637813211845102,0.0,0.0637813211845102,0.0,0.0,1,4,1,0.0892101419267821,6.954509302453312
course-of-action--a2c36a5d-4058-475e-8e77-fff75e50d3b9,Restrict Registry Permissions,course-of-action,M1024,enterprise,,enterprise-attack,,0,20,20,0.0113895216400911,0.0,0.0113895216400911,0.0,0.0,0,0,0,-0.5744117089540451,0.3927608187414817
course-of-action--a6a47a06-08fc-4ec4-bdc3-20373375ebb9,Antivirus/Antimalware,course-of-action,M1049,enterprise,,enterprise-attack,,0,23,23,0.0130979498861047,0.0,0.0130979498861047,0.0,0.0,2,0,0,-0.7411854197906347,0.7225383081090604
course-of-action--b045d015-6bed-4490-bd38-56b41ece59a0,Multi-factor Authentication,course-of-action,M1032,enterprise,,enterprise-attack,,0,48,48,0.0273348519362186,0.0,0.0273348519362186,0.0,0.0,1,4,0,-0.4225060302257677,2.406800670004511
course-of-action--b5dbb4c5-b0b1-40b1-80b6-e9e84ab90067,Software Configuration,course-of-action,M1054,enterprise,,enterprise-attack,,0,37,37,0.0210706150341685,0.0,0.0210706150341685,0.0,0.0,1,0,0,-0.6034732055967253,1.7597976583375583
course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,Application Isolation and Sandboxing,course-of-action,M1048,enterprise,,enterprise-attack,,0,14,14,0.0079726651480637,0.0,0.0079726651480637,0.0,0.0,1,0,0,-0.4933408938839526,-0.3001244394425012
course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,Audit,course-of-action,M1047,enterprise,,enterprise-attack,,0,109,109,0.0620728929384965,0.0,0.0620728929384965,0.0,0.0,1,4,1,-0.4123417085818771,7.432579240806709
course-of-action--d2a24649-9694-4c97-9c62-ce7b270bf6a3,Exploit Protection,course-of-action,M1050,enterprise,,enterprise-attack,,0,12,12,0.0068337129840546,0.0,0.0068337129840546,0.0,0.0,1,0,0,-0.8676619575120738,0.0764183978283464
course-of-action--e3388c78-2a8d-47c2-8422-c1398b324462,Active Directory Configuration,course-of-action,M1015,enterprise,,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,1,0,0,-0.6058290867375049,-0.054674270313569
course-of-action--e5d930e9-775a-40ad-9bdb-b941d8dfe86b,Update Software,course-of-action,M1051,enterprise,,enterprise-attack,,0,42,42,0.0239179954441913,0.0,0.0239179954441913,0.0,0.0,1,4,0,-0.7064527920408145,2.3220087360768655
course-of-action--e8242a33-481c-4891-af63-4cf3e4cf6aff,Restrict Library Loading,course-of-action,M1044,enterprise,,enterprise-attack,,0,3,3,0.0017084282460136,0.0,0.0017084282460136,0.0,0.0,2,0,0,-0.8286816151269666,-0.8034366899075736
course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31,Disable or Remove Feature or Program,course-of-action,M1042,enterprise,,enterprise-attack,,0,71,71,0.0404328018223234,0.0,0.0404328018223234,0.0,0.0,1,4,1,-0.0731769641148668,3.8016829998792288
course-of-action--f9f9e6ef-bc0a-41ad-ba11-0924e5e84c4c,Account Use Policies,course-of-action,M1036,enterprise,,enterprise-attack,,0,10,10,0.0056947608200455,0.0,0.0056947608200455,0.0,0.0,1,0,0,-0.8424513882500441,-0.1253342152532764
course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,Encrypt Sensitive Information,course-of-action,M1041,enterprise,,enterprise-attack,,0,33,33,0.0187927107061503,0.0,0.0187927107061503,0.0,0.0,1,0,0,-0.4931223221391433,1.2695481146214425
malware--007b44b6-e4c5-480b-b5b9-56f2081b1b7b,HDoor,malware,S0061,enterprise,Windows,enterprise-attack,,1,2,3,0.0017084282460136,0.0005694760820045,0.0011389521640091,0.0,0.0005694760820045,1,0,0,-1.2416811303126467,-0.0641180583134381
malware--00806466-754d-44ea-ad6f-0caf59cb8556,TrickBot,malware,S0266,enterprise,Windows,enterprise-attack,,2,55,57,0.0324601366742596,0.0011389521640091,0.0313211845102505,0.0,0.0011389521640091,0,4,0,-0.7232494798705141,3.745252562781563
malware--00936d7a-451d-4a9c-88fc-05b141aa2d3f,cd00r,malware,S1204,enterprise,Network Devices,enterprise-attack,,0,4,4,0.0022779043280182,0.0,0.0022779043280182,0.0,0.0,3,0,0,-1.309299174439655,-0.0610612721074445
malware--00c3bfcb-99bd-4767-8c03-b08f585f5c8a,PowerDuke,malware,S0139,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-1.051410468198708,0.8144354403389983
malware--00e7d565-9883-4ee5-b642-8fd17fd6a3f5,EKANS,malware,S0605,enterprise,Windows,enterprise-attack | ics-attack,,0,9,9,0.005125284738041,0.0,0.005125284738041,0.0,0.0,0,4,0,-1.4315623805710267,1.3924891057987587
malware--01dbc71d-0ee8-420d-abb4-3dfb6a4bf725,BLINDINGCAN,malware,S0520,enterprise,Windows,enterprise-attack,,1,22,23,0.0130979498861047,0.0005694760820045,0.0125284738041002,0.0,0.0005694760820045,0,0,0,-0.9598582258152436,1.2603366334660693
malware--023254de-caaf-4a05-b2c7-e4e2f283f7a5,Ninja,malware,S1100,enterprise,Windows,enterprise-attack,,1,28,29,0.0165148063781321,0.0005694760820045,0.0159453302961275,0.0,0.0005694760820045,0,0,0,-1.035489933601331,1.865594472710939
malware--02739f57-7585-4319-acd3-794ae8ff3a70,Pikabot,malware,S1145,enterprise,Windows,enterprise-attack,,3,21,24,0.0136674259681093,0.0017084282460136,0.0119589977220956,0.0,0.0017084282460136,0,0,0,-0.940564470540786,1.3509161675082006
malware--039814a0-88de-46c5-a4fb-b293db21880a,Wiarp,malware,S0206,enterprise,Windows,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,0,0,0,-1.212401061925158,0.1385176561544225
malware--03acae53-9b98-46f6-b204-16b930839055,RCSession,malware,S0662,enterprise,Windows,enterprise-attack,,2,22,24,0.0136674259681093,0.0011389521640091,0.0125284738041002,0.0,0.0011389521640091,0,0,0,-0.9465256996712664,1.3416071674987309
malware--03ea629c-517a-41e3-94f8-c7e5368cf8f4,Spark,malware,S0543,enterprise,Windows,enterprise-attack,,1,10,11,0.0062642369020501,0.0005694760820045,0.0056947608200455,0.0,0.0005694760820045,0,0,0,-1.1681732798442,0.5702868602935512
malware--03eb4a05-6a02-43f6-afb7-3c7835501828,QuietSieve,malware,S0686,enterprise,Windows,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,0.0,0.0005694760820045,0,0,0,-1.0756616686351566,0.3537514636822474
malware--04227b24-7817-4de1-9050-b7b1b57f5866,SynAck,malware,S0242,enterprise,Windows,enterprise-attack,,0,14,14,0.0079726651480637,0.0,0.0079726651480637,0.0,0.0,0,0,0,-1.1719971995787102,0.8057772348712654
malware--04378e79-4387-468a-a8f7-f974b8254e44,Bumblebee,malware,S1039,enterprise,Windows,enterprise-attack,,2,39,41,0.0233485193621867,0.0011389521640091,0.0222095671981776,0.0,0.0011389521640091,0,0,0,-0.8212136504418904,2.5649532458929274
malware--049ff071-0b3c-4712-95d2-d21c6aa54501,MURKYTOP,malware,S0233,enterprise,Windows,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,0.0,0.0005694760820045,1,0,0,-1.130152306284675,0.3528683622960095
malware--04cecafd-cb5f-4daf-aa1f-73899116c4a2,AcidRain,malware,S1125,enterprise,Network Devices | Linux,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,0,0,0,-1.008480224299487,-0.0884663106150605
malware--04fc1842-f9e4-47cf-8cb8-5c61becad142,GRIFFON,malware,S0417,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,0,0,-1.1429627105821702,0.3685342472119284
malware--051eaca1-958f-4091-9e5f-a9acd8f820b5,Exaramel for Windows,malware,S0343,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,0,0,-0.8832671492035722,-0.0073577955171773
malware--05318127-5962-444b-b900-a9dcfe0ff6e9,Amadey,malware,S1025,enterprise,Windows,enterprise-attack,,2,17,19,0.0108200455580865,0.0011389521640091,0.0096810933940774,1.7293793413763043e-05,0.0011389521640091,0,0,0,-0.9923835662133084,1.1267140388696697
malware--05489800-6c6f-4922-a0de-d573b333e612,JumbledPath,malware,S1206,enterprise,Network Devices,enterprise-attack,,1,6,7,0.0039863325740318,0.0005694760820045,0.0034168564920273,0.0,0.0005694760820045,1,0,0,-1.0923364523916308,0.0502394426735721
malware--065196de-d7e8-4888-acfb-b2134022ba1b,RDFSNIFFER,malware,S0416,enterprise,Windows,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,0,0,0,-1.1198894507161117,-0.0780177404568846
malware--0659f55c-3b68-4e5d-8071-12ded6684731,NICECURL,malware,S1192,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,3,0,0,-1.1887124430596514,-0.0524030666397165
malware--069af411-9b24-4e85-b26c-623d035bbe84,Proxysvc,malware,S0238,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-1.0713870498432154,0.8433502128566218
malware--06d735e7-1db1-4dbe-ab4b-acbe419f902b,Orz,malware,S0229,enterprise,Windows,enterprise-attack,,1,13,14,0.0079726651480637,0.0005694760820045,0.0074031890660592,0.0,0.0005694760820045,0,0,0,-1.1860125520927385,0.8440010073983636
malware--0715560d-4299-4e84-9e20-6e80ab57e4f2,Torisma,malware,S0678,enterprise,Windows,enterprise-attack,,1,13,14,0.0079726651480637,0.0005694760820045,0.0074031890660592,0.0,0.0005694760820045,0,0,0,-1.1061062255147085,0.7283419173278695
malware--071d5d65-83ec-4a55-acfa-be7d5f28ba9a,NOKKI,malware,S0353,enterprise,Windows,enterprise-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,9.692125979141923e-06,0.0005694760820045,0,0,0,-1.0954032281324069,1.0346569591649262
malware--0817aaf2-afea-4c32-9285-4dcd1df5bf14,yty,malware,S0248,enterprise,Windows,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,0,0,0,-1.2245556474987398,0.9644830864473268
malware--083bb47b-02c8-4423-81a2-f9ef58572974,Backdoor.Oldrea,malware,S0093,enterprise,Windows,enterprise-attack | ics-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,0.0,0.0005694760820045,0,4,0,-1.1269117955985142,1.6305131077822492
malware--0852567d-7958-4f4b-8947-4f840ec8d57d,DOGCALL,malware,S0213,enterprise,Windows,enterprise-attack,,1,6,7,0.0039863325740318,0.0005694760820045,0.0034168564920273,0.0,0.0005694760820045,0,0,0,-1.1577053046091574,0.2246111791655513
malware--088f1d6e-0783-47c6-9923-9c79b2af43d4,Stuxnet,malware,S0603,enterprise,Windows,enterprise-attack | ics-attack,,0,44,44,0.0250569476082004,0.0,0.0250569476082004,0.0,0.0,0,4,0,-1.1336138218097662,3.853313251575096
malware--08d20cd2-f084-45ee-8558-fa6ef5a18519,Downdelph,malware,S0134,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,0,0,-1.1251234383336337,0.0948201001071147
malware--08e844a8-371f-4fe3-9d1f-e056e64a7fde,RotaJakiro,malware,S1078,enterprise,Linux,enterprise-attack,,1,17,18,0.010250569476082,0.0005694760820045,0.0096810933940774,0.0,0.0005694760820045,0,0,0,-1.0166912925272131,0.929443735867752
malware--0945a1a5-a79a-47c8-9079-10c16cdfcb5d,AvosLocker,malware,S1053,enterprise,Linux | Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-0.8874427938620519,0.6452810186047621
malware--0998045d-f96e-4284-95ce-3c8219707486,SEASHARPEE,malware,S0185,enterprise,Windows,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,0,0,0,-1.1125181537026203,-0.006056206433695
malware--099ecff2-41b8-436d-843c-038a9aa9aa69,Get2,malware,S0460,enterprise,Windows,enterprise-attack,,1,6,7,0.0039863325740318,0.0005694760820045,0.0034168564920273,0.0,0.0005694760820045,0,0,0,-1.2176350495426802,0.3113554967184219
malware--09b2cd76-c674-47cc-9f57-d2f2ad150a46,POWRUNER,malware,S0184,enterprise,Windows,enterprise-attack,,1,20,21,0.0119589977220956,0.0005694760820045,0.0113895216400911,0.0,0.0005694760820045,0,0,0,-1.0345305647757517,1.2031578829725642
malware--09fcc02f-f9d4-43fa-8609-5e5e186b7103,KOPILUWAK,malware,S1075,enterprise,Windows,enterprise-attack,,2,13,15,0.0085421412300683,0.0011389521640091,0.0074031890660592,0.0,0.0011389521640091,2,0,0,-1.041942321513708,0.5765280684470672
malware--0a607c53-df52-45da-a75d-0e53df4dad5f,RobbinHood,malware,S0400,enterprise,Windows,enterprise-attack,,0,6,6,0.0034168564920273,0.0,0.0034168564920273,0.0,0.0,0,0,0,-1.1510612491086216,0.1144258726152684
malware--0a615414-1dad-4131-802d-38f5d72ef852,MEDUSA,malware,S1220,enterprise,Linux,enterprise-attack,,2,4,6,0.0034168564920273,0.0011389521640091,0.0022779043280182,0.0,0.0011389521640091,3,0,0,-1.1827512139291685,-0.0430940666302411
malware--0a6ec267-83a9-41a5-98c7-57c3ff81e11f,VersaMem,malware,S1154,enterprise,Network Devices,enterprise-attack,,2,8,10,0.0056947608200455,0.0011389521640091,0.0045558086560364,0.0,0.0011389521640091,3,0,0,-1.1133128625861826,0.1869225244272633
malware--0a9c51e0-825d-4b9b-969d-ce86ed8ce3c3,Power Loader,malware,S0177,enterprise,,enterprise-attack,,0,1,1,0.0005694760820045,0.0,0.0005694760820045,0.0,0.0,2,0,0,-1.3210306123002256,-0.2803969861622784
malware--0b32ec39-ba61-4864-9ebe-b4b0b73caf9a,TDTESS,malware,S0164,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,0,0,-1.1850531832671565,0.1815644176599852
malware--0b639373-5f03-430e-b8f9-2fe8c8faad8e,Chinoxy,malware,S1041,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,0,0,-1.1650766016226488,0.1526496451423617
malware--0ba9281c-93fa-4b29-8e9e-7ef918c7b13a,SharpStage,malware,S0546,enterprise,Windows,enterprise-attack,,1,11,12,0.0068337129840546,0.0005694760820045,0.0062642369020501,0.0,0.0005694760820045,0,0,0,-1.0609190746081711,0.4976745317286232
malware--0bf64997-7ce1-43e5-b01a-bcd2bf5dc87f,PAKLOG,malware,S1233,enterprise,Windows,enterprise-attack,,1,10,11,0.0062642369020501,0.0005694760820045,0.0056947608200455,0.0,0.0005694760820045,0,0,0,-1.1481966981996925,0.5413720877759277
malware--0c242cc5-58d3-4fe3-a866-b00a4b6fb817,COATHANGER,malware,S1105,enterprise,Linux | Network Devices,enterprise-attack,,0,18,18,0.010250569476082,0.0,0.010250569476082,0.0,0.0,0,0,0,-0.9186145922545602,0.8377246316769164
malware--0c52f5bc-557d-4083-bd27-66d7cdb794bb,Sardonic,malware,S1085,enterprise,Windows,enterprise-attack,,1,25,26,0.0148063781321184,0.0005694760820045,0.0142369020501138,0.0,0.0005694760820045,0,0,0,-0.9976740797082866,1.5629655530885016
malware--0c824410-58ff-49b2-9cf2-1c96b182bdf0,Smoke Loader,malware,S0226,enterprise,Windows,enterprise-attack,,0,14,14,0.0079726651480637,0.0,0.0079726651480637,0.0,0.0,0,0,0,-1.052137709711665,0.6322885997655242
malware--0ced8926-914e-4c78-bc93-356fb90dbd1f,HALFBAKED,malware,S0151,enterprise,,enterprise-attack,,1,6,7,0.0039863325740318,0.0005694760820045,0.0034168564920273,0.0,0.0005694760820045,1,0,0,-1.2762807083727945,0.2483086369254318
malware--0d1f9f5b-11ea-42c3-b5f4-63cce0122541,WindTail,malware,S0466,enterprise,macOS,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-1.0713870498432154,0.8433502128566218
malware--0db09158-6e48-4e7c-8ce7-2b10b9c0c039,Misdat,malware,S0083,enterprise,Windows,enterprise-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,0.0,0.0005694760820045,0,0,0,-1.1039689161187365,0.9731412919150548
malware--0e17b066-50dd-4c2f-83bf-205c5eb2bb34,reGeorg,malware,S1187,enterprise,Network Devices | Windows | macOS | Linux,enterprise-attack,,3,10,13,0.0074031890660592,0.0017084282460136,0.0056947608200455,0.0,0.0017084282460136,1,0,0,-0.6042129339732643,0.0799076991818083
malware--0e18b800-906c-4e44-a143-b11c72b3448b,FLIPSIDE,malware,S0173,enterprise,Windows,enterprise-attack,,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,1,0,0,-1.189122682392615,-0.2228239098894981
malware--0efefea5-78da-4022-92bc-d726139e8883,Linux Rabbit,malware,S0362,enterprise,Linux,enterprise-attack,,0,6,6,0.0034168564920273,0.0,0.0034168564920273,0.0,0.0,3,0,0,-1.1547205089011168,-0.1195416116844334
malware--0f1ad2ef-41d4-4b7a-9304-ddae68ea3005,adbupd,malware,S0202,enterprise,Windows,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,2,0,0,-1.2288707260151486,-0.0797839432293604
malware--0f862b01-99da-47cc-9bdb-db4a86a95bb1,Emissary,malware,S0082,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-1.0713870498432154,0.8433502128566218
malware--11194d8b-fdce-45d2-8047-df15bb8f16bd,Exaramel for Linux,malware,S0401,enterprise,Linux,enterprise-attack,,1,12,13,0.0074031890660592,0.0005694760820045,0.0068337129840546,0.0,0.0005694760820045,3,0,0,-0.9373475475201268,0.1621799463463664
malware--11e36d5b-6a92-4bf9-8eb7-85eb24f59e22,KEYMARBLE,malware,S0271,enterprise,Windows,enterprise-attack,,1,11,12,0.0068337129840546,0.0005694760820045,0.0062642369020501,0.0,0.0005694760820045,0,0,0,-1.0808956562526786,0.5265893042462467
malware--123bd7b3-675c-4b1a-8482-c55782b20e2b,BUBBLEWRAP,malware,S0043,enterprise,Windows,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,0,0,0,-1.1198894507161117,-0.0780177404568846
malware--12a7450d-b03e-4990-a5b8-b405ab9c803b,HAWKBALL,malware,S0391,enterprise,Windows,enterprise-attack,,0,11,11,0.0062642369020501,0.0,0.0062642369020501,0.0,0.0,0,0,0,-1.1541579273301728,0.5320630877664577
malware--12fdf05a-4bd1-4f45-9cde-d3af35f82db1,TAMECAT,malware,S1193,enterprise,Windows,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,0.0,0.0005694760820045,0,0,0,-1.135591413568679,0.440495781235118
malware--13183cdf-280b-46be-913a-5c6df47831e7,PS1,malware,S0613,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,0,0,-1.244982928200679,0.2683087352128558
